Job Title,Company Name,Location,Salary Estimate,Rating,Job Description
Data Science Analyst (Senior),"Infogain
3.7",Gurgaon,₹4L – ₹6L/yr (Glassdoor Est.),3.7,N/A
Risk Data Engineer Senior-AWS-Data Scientist,"EY
3.7",Pune,₹6L – ₹10L/yr (Glassdoor Est.),3.7,N/A
Data Consultant_Strategy & Consulting | Gurugram,"Capgemini Invent
3.8",Pune,N/A,3.8,N/A
EY - GDS Consulting - AI and DATA - AWS Data Engineer - Senior,"EY
3.7",Hyderābād,₹6L – ₹10L/yr (Glassdoor Est.),3.7,N/A
AI Engineer (Male),N/A,Cochin,₹20K – ₹30K/mo (Employer provided),N/A,N/A
AI/ML Engineer,"Cloudifyops
3.9",Bengaluru,₹5L – ₹6L/yr (Glassdoor Est.),3.7,N/A
Product Development Engineer I - Machine Learning,"Phenom People
4.0",Hyderābād,₹5L – ₹8L/yr (Glassdoor Est.),4,N/A
SENIOR ENGINEER - DATA SCIENCE,"Sasken Technologies Limited
4.0",India,N/A,4,N/A
Technical Trainer (Faculty)- Data science,"Cranes Varsity
4.0",,₹3L – ₹8L/yr (Glassdoor Est.),4,N/A
Marketing Analytics Manager,"Shamrock Value Private Limited
5.0",Mumbai,₹30L – ₹55L/yr (Employer provided),5,N/A
AI Developer cum Trainer – Data Science & Generative AI,N/A,India,₹12K – ₹40K/mo (Employer provided),N/A,N/A
AI/ML Engineer – Computer Vision (Onsite/Office Project),"Muks Robotics AI Pvt.Ltd.
3.6",Pune,N/A,N/A,N/A
Sr Applied Researcher - Image/Computer Vision,"Adobe
4.2",Bengaluru,N/A,4.2,N/A
AI/ML Engineer,Research Infinite Solutions LLP,Mohali,₹20K/mo (Employer provided),N/A,N/A
"Engineer 4, Machine Learning","Comcast
3.8",Chennai,₹2L/yr (Glassdoor Est.),3.8,N/A
Graph Engineer- Data Science,"Harman International
3.9",Bengaluru,₹5L – ₹7L/yr (Glassdoor Est.),3.9,N/A
"People Analytics & Consulting | Mumbai, Pune & Bengaluru","Capgemini Invent
3.8",Pune,N/A,3.8,N/A
Staff Engineer- Machine Learning,"Qualcomm
3.9",Chennai,₹4L – ₹6L/yr (Glassdoor Est.),3.9,N/A
Reporting and Analytics Specialist,"HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED
4.1",Bengaluru,N/A,N/A,N/A
Manager Data Science,"iSOCRATES
3.3",Bengaluru,₹2L/yr (Glassdoor Est.),3.3,N/A
Product Manager II - AI Knowledge,"Uber
3.8",,₹2L – ₹5L/yr (Glassdoor Est.),3.8,N/A
SaT-DnA-Data Science Gen AI Assistant Manager,"EY
3.7",Bengaluru,₹4L – ₹7L/yr (Glassdoor Est.),3.7,N/A
Internal Audit - Embedded Data Analytics - Associate - Bengaluru,"Goldman Sachs
3.8",Bengaluru,₹4L – ₹5L/yr (Glassdoor Est.),3.8,N/A
LEAD ENGINEER - DATA SCIENCE,"Sasken Technologies Limited
4.0",India,N/A,4,N/A
Python Data Science Trainer cum Developer,N/A,India,₹12K – ₹30K/mo (Employer provided),N/A,N/A
"Machine Learning Engineer III, MLOps","ACV Auctions
3.3",Chennai,₹3L – ₹8L/yr (Glassdoor Est.),3.3,N/A
SaT-DnA - Data Science Gen AI Manager,"EY
3.7",Pune,₹3L – ₹6L/yr (Glassdoor Est.),3.7,N/A
Data Analytic & Data Science Faculty/Trainer,Mindforge Infotech,India,₹20K/mo (Employer provided),N/A,N/A
Senior AI Engineer,"Reltio
4.0",,₹5L – ₹7L/yr (Glassdoor Est.),4,N/A
Software Engineer- Search & AI,"Apple
4.1",Bengaluru,₹4L – ₹10L/yr (Glassdoor Est.),4.1,N/A
Sr SW Engineer - ML Engineer,"Visa
3.8",Bengaluru,N/A,3.8,N/A
"Internal Audit Analyst III, Global Internal Audit & Assurance","Bristol-Myers Squibb
3.8",Hyderābād,N/A,N/A,N/A
"Software Engineer (Framework), Ai & Data Platforms","Apple
4.1",Hyderābād,₹5L – ₹8L/yr (Glassdoor Est.),4.1,N/A
EY-GDS Consulting-AI And DATA-Gen AI-Senior,"EY
3.7",,₹4L – ₹7L/yr (Glassdoor Est.),3.7,N/A
"Sr. Applied Scientist, Amazon Photos","ADCI - Karnataka
3.6",Bengaluru,₹4L – ₹10L/yr (Glassdoor Est.),3.6,N/A
AI Data Scientist - Digital Engineering Sr. Engineer,"NTT DATA
3.8",Hyderābād,₹5L – ₹8L/yr (Glassdoor Est.),3.8,N/A
Generative AI Developer,"XoriantːIN
3.9",Pune,₹5L/yr (Glassdoor Est.),3.9,N/A
S&C Global Network - AI - Retail - AI/Gen AI Retail Analyst,"Accenture
3.8",Bengaluru,N/A,3.8,N/A
Senior Manager-Decision Scientist,"Tesco
3.8",Bengaluru,₹4L – ₹10L/yr (Glassdoor Est.),3.8,N/A
"Machine Learning, Lead - Natural Language Processing","INPOSIA Solutions GmbH
3.4",India,N/A,N/A,N/A
Specialized Analytics Manager - C12 - GURGAON,"Citigroup
3.7",Gurgaon,₹6L – ₹10L/yr (Glassdoor Est.),3.7,N/A
Merchandising Analytics,"Fractal Analytics
4.2",Bengaluru,₹3L – ₹6L/yr (Glassdoor Est.),4.2,N/A
Platform Lead Data and Analytics,"ACL Digital
4.0",Pune,N/A,4,N/A
Manager - Data Science,"mPokket
4.2",Bengaluru,₹10L/yr (Glassdoor Est.),4.2,N/A
Machine Learning Engineer - C12 - BANGALORE,"Citigroup
3.7",Bengaluru,₹1L – ₹3L/yr (Glassdoor Est.),3.7,N/A
Sr. Spc Planning & Forecasting Analytics EM,"Adidas
3.9",Gurgaon,N/A,3.9,N/A
Principal Member of Technical Staff (IC4)- (OCI AI Data Org.),"Oracle
3.8",Bengaluru,₹7L – ₹9L/yr (Glassdoor Est.),3.8,N/A
S&C Global Network - AI - Retail - Consultant - Retail Specialized Data Scientist,"Accenture
3.8",Bengaluru,N/A,N/A,N/A
"AI/ML Engineer/Lead - Gen AI, NLP","Optum
3.5",Noida,N/A,3.5,N/A
AI Architect,N/A,India,₹1L/mo (Employer provided),N/A,N/A
"Associate Director, Trust & Safety Analytics","PhonePe
4.1",Bengaluru,N/A,4.1,N/A
Lead Data Science,"Tekdi Technologies
3.9",Pune,₹3L – ₹7L/yr (Glassdoor Est.),3.9,N/A
"Associate Director, Data Science","Standard Chartered
3.8",Bengaluru,₹6L – ₹9L/yr (Glassdoor Est.),3.8,N/A
Director Technical Program Manager Data & Analytics- Cloud Migration,"JPMorganChase
4.1",Hyderābād,₹5L – ₹10L/yr (Glassdoor Est.),4.1,N/A
Principal AI Engineer,"Ford Motor Company
4.0",Chennai,₹8L/yr (Glassdoor Est.),4,N/A
Application Support Group Manager - Big Data Platform - SVP,"Citigroup
3.7",Pune,₹4L – ₹8L/yr (Glassdoor Est.),3.7,N/A
Lead Machine Learning Engineer - AI,"Avalara
3.4",Remote,N/A,3.4,N/A
Adobe Analytics|4-6 Years| PAN India,"Capgemini
3.8",Pune,N/A,3.8,N/A
"Manager / Senior Manager, Data Science","Micron Technology
3.8",Hyderābād,₹10L/yr (Glassdoor Est.),3.8,N/A
Senior Software Engineer – AI/ML,"Weekday
3.8",Bengaluru,₹3L/yr (Employer provided),3.8,N/A
AVP - Gen AI - Fraud Analytics DS - C12 - BANGALORE,"Citigroup
3.7",Bengaluru,N/A,3.7,N/A
"AIML - Senior Machine Learning Engineer, Search & AI","Apple
4.1",Bengaluru,N/A,4.1,N/A
Statistical Analytics Engineer (F/M/D),"Klüber Lubrication
3.7",Bengaluru,₹1L – ₹2L/yr (Glassdoor Est.),3.7,N/A
Lead - AI Program Delivery,"Warner Bros. Discovery
3.6",Hyderābād,₹6L – ₹8L/yr (Glassdoor Est.),3.6,N/A
"Oliver Wyman - Associate Director - Data and Analytics (DNA) - Gurugram, India","Marsh McLennan
3.9",Gurgaon,N/A,N/A,N/A
Machine Learning Engineer,"BIZ-METRIC PARTNERS
3.3",India,N/A,3.5,N/A
Senior AIML developer - AI LABs,"EY
3.7",Cochin,₹3L – ₹6L/yr (Glassdoor Est.),3.7,N/A
"Senior Director, Product Analytics","Deel
4.6",India,N/A,4.6,N/A
"Senior Manager, Machine Learning Science","Expedia Group
3.8",Bengaluru,₹9L – ₹10L/yr (Glassdoor Est.),3.8,N/A
"Senior Engineer, Data Science","Boston Scientific Corporation
4.1",Pune,N/A,4.1,N/A
Lead ML Engineer,"Zeta Global
3.4",Bengaluru,₹2L – ₹6L/yr (Glassdoor Est.),3.4,N/A
Generative AI Architect,"Techvantage Systems
4.1",Thiruvananthapuram,₹3L – ₹8L/yr (Glassdoor Est.),4.1,N/A
Engineer- Machine Learning,"Qualcomm
3.9",Chennai,₹2L/yr (Glassdoor Est.),3.9,N/A
Senior Manager - Data Science,"Verizon
4.1",Hyderābād,N/A,4.1,N/A
Product Development Engineer II - Machine Learning,"Phenom People
4.0",Hyderābād,₹5L – ₹8L/yr (Glassdoor Est.),4,N/A
"Director, Modelling & Insights",N/A,Pune,N/A,N/A,N/A
Sr Manager of Software Engineering,N/A,Bengaluru,N/A,N/A,N/A
Machine Learning Engineer (T24),"eBay
3.9",Karnataka,N/A,3.9,N/A
AI/ML Operations Lead,"AGCO
3.9",Bengaluru,₹6L – ₹9L/yr (Glassdoor Est.),3.9,N/A
Assistant Professor in Artificial Intelligence and Machine Learning Department-HKBKCE,N/A,India,N/A,N/A,N/A
Senior Deep Learning Engineer,Loti AI,Remote,N/A,1,N/A
AI/ML Engineer & Emerging Tech Product Lead,"DATA SECURITY COUNCIL OF INDIA
3.5",Delhi,N/A,N/A,N/A
"Machine Learning Engineer, SEO Science","eBay
3.9",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),3.9,N/A
AI / PGT Computer Science Teacher,N/A,Hyderābād,N/A,N/A,N/A
Senior Analytics Engineer - Tietoevry Create (m/f/d),N/A,,N/A,N/A,N/A
Ai & Digital Marketing Specialist,N/A,Pathanāmthitta,₹25K – ₹60K/mo (Employer provided),N/A,N/A
Senior AI/ML Engineer NLP & Generative AI,N/A,India,N/A,N/A,N/A
S&C Global Network - AI - Software & Platform - Gen AI - Specialist,N/A,,N/A,N/A,N/A
Manager_Cloud ML Engineer_Pune,N/A,Pune,N/A,N/A,N/A
Senior Manager - AI Security and Governance,N/A,Remote,N/A,N/A,N/A
Senior Technical Architect - Web Data & Analytics,"Quicken
3.9",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),3.9,N/A
Senior Products Operations Manager - Data Science Products,"Novartis
4.0",Hyderābād,₹9L/yr (Glassdoor Est.),N/A,N/A
Senior Machine Learning Engineer #7405,"New Relic
3.4",Hyderābād,₹7L – ₹8L/yr (Glassdoor Est.),3.4,N/A
Generative AI Architect,"XoriantːIN
3.9",Pune,₹6L/yr (Glassdoor Est.),3.9,N/A
AI Solution Architect,"Larsen & Toubro
3.3",Mumbai,N/A,3.3,N/A
Senior AI Engineer,N/A,Thrissur,₹6L – ₹15L/yr (Employer provided),N/A,N/A
Director - Enterprise AI Platform,"GSK
4.0",Bengaluru,₹6L – ₹11L/yr (Glassdoor Est.),4,N/A
Senior Machine Learning Engineer,"Harness.io
3.8",Bengaluru,₹3L – ₹5L/yr (Glassdoor Est.),3.8,N/A
Principal Consultant - CFO Analytics,"Fractal Analytics
4.2",Bengaluru,N/A,4.2,N/A
Lead I - Software Engineering (Machine Learning - Gen AI),"UST Global
3.9",Bengaluru,₹6L – ₹8L/yr (Glassdoor Est.),3.9,N/A
MANAGER ANALYTICS & INSIGHTS – MEDIA AND CRM,"Abbott
3.8",Mumbai,N/A,3.8,N/A
"Sr. Manager, Data Science, APP Gift Cards","ADCI - Karnataka - A66
3.6",Bengaluru,N/A,3.6,N/A
Manager - Forensics - National - ASU - Forensics - Investigations & Compliance - Gurgaon,"EY
3.7",Gurgaon,N/A,N/A,N/A
TM1 Developer | IBM planning Analytics | Senior Associate,"Macquarie Group Limited
3.8",Gurgaon,N/A,N/A,N/A
Lead/Senior FullStack Engineer - AI Solutions,"Resilinc
4.1",Remote,N/A,4.1,N/A
Senior Machine Learning Engineer,"Intellias
4.6",India,N/A,4.6,N/A
Senior Specialist - Gen AI Business Analyst (Life Sciences),"Novartis
4.0",Hyderābād,₹6L – ₹8L/yr (Glassdoor Est.),N/A,N/A
Senior Machine Learning Engineer I,"Ericsson
4.0",Bengaluru,N/A,4,N/A
Sr Manager Sales & Expert Analytics,"Haleon
3.7",Gurgaon,N/A,3.7,N/A
"Senior Engineer – AI, CV & Edge Product Development",N/A,Thiruvananthapuram,N/A,N/A,N/A
Generative AI Solutions Lead,"XoriantːIN
3.9",Pune,₹5L/yr (Glassdoor Est.),3.9,N/A
Sr Manager of Software Engineering,"JPMorganChase
4.1",Bengaluru,₹3L – ₹10L/yr (Glassdoor Est.),4.1,N/A
Senior ML Engineer,"Corpay
3.2",Nāgpur,₹1L – ₹8L/yr (Glassdoor Est.),3.2,N/A
Project Manager – Analytics Consulting and SaaS Implementation,"AiDash
2.6",Gurgaon,₹5L – ₹9L/yr (Glassdoor Est.),2.6,N/A
Senior Software Engineer - AI/ML Engineer,"Viasat, Inc.
3.7",Chennai,₹2L – ₹10L/yr (Glassdoor Est.),3.7,N/A
Principal AI ML Engineer,"Ericsson
4.0",Bengaluru,₹2L – ₹5L/yr (Glassdoor Est.),4,N/A
"Senior Product Manager, AI Accelerator","Google
4.3",Hyderābād,N/A,4.3,N/A
Associate Director - Gen AI Business Analyst (Life Sciences),"Novartis
4.0",Hyderābād,₹6L – ₹8L/yr (Glassdoor Est.),N/A,N/A
Senior ML Engineer,"Uber
3.8",Hyderābād,₹1L – ₹2L/yr (Glassdoor Est.),3.8,N/A
Senior AI Specialist,"Coursera
3.5",India,N/A,3.5,N/A
Senior AI/ML Engineer - AVP,"Citi
3.7",Pune,N/A,3.7,N/A
Principal Machine Learning Engineer,"Amgen
4.0",Hyderābād,₹3L – ₹7L/yr (Glassdoor Est.),4,N/A
S&C Global Network - AI - Retail - AI/Gen AI Retail Manager,"Accenture
3.8",Bengaluru,N/A,3.8,N/A
Senior Manager - Pricing Analytics,"Thomson Reuters
4.1",Hyderābād,₹6L/yr (Glassdoor Est.),4.1,N/A
"Technical Lead (Machine Learning, Python) - C13 - VP - Pune","Citigroup
3.7",Pune,₹1L – ₹3L/yr (Glassdoor Est.),3.7,N/A
Automation Engineer - AI & Machine Learning Development Lead,"Astellas
3.2",Bengaluru,N/A,3.2,N/A
"Senior Data & Analytics Engineer | 8+ years | (Python / R / Java ,SQL / Oracle / MySQL / PostgreSQL , Tableau / Power BI, GIT / SVN ,Snowflake / Hadoop,/ Spark )","Cisco Systems
4.1",Bengaluru,N/A,N/A,N/A
ML Engineer,N/A,Hyderābād,₹12L – ₹18L/yr (Employer provided),N/A,N/A
Data Scientist,N/A,Bengaluru,₹65K – ₹70K/mo (Employer provided),N/A,N/A
Junior Data Scientist,N/A,Jaipur,₹20K – ₹30K/mo (Employer provided),N/A,N/A
Data Science Intern,N/A,Cochin,₹10K/mo (Employer provided),N/A,N/A
Data Scientist,"WTW
3.8",India,N/A,3.8,N/A
Data Scientist,N/A,Noida,₹10L – ₹15L/yr (Employer provided),N/A,N/A
Data Scientist,"NetApp
4.2",Bengaluru,₹7L – ₹10L/yr (Glassdoor Est.),4.2,N/A
Data Scientist I,"Sixt
3.6",Bengaluru,₹2L – ₹8L/yr (Glassdoor Est.),3.6,N/A
"Data Scientist - India, Fully Remote","Halo Media
3.3",Remote,N/A,3.2,N/A
Data Scientist - Product Supply,"Procter & Gamble
4.1",Goa,N/A,4.1,N/A
Payments - Data Scientist Associate,"JPMorganChase
4.1",Mumbai,₹3L – ₹5L/yr (Glassdoor Est.),4.1,N/A
Data Science Trainer,N/A,Remote,₹500.00 – ₹1.50K/hr (Employer provided),N/A,N/A
Data Analyst,"Marikar (Motors) Ltd
3.0",Thiruvananthapuram,₹15K – ₹25K/mo (Employer provided),3,N/A
ASSOCIATE DATA SCIENTIST,"McCormick
3.8",Gurgaon,₹2L – ₹10L/yr (Glassdoor Est.),3.8,N/A
Data Science Tutor,N/A,Remote,N/A,N/A,N/A
Global Data Scientist,"HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED
4.1",Chennai,N/A,N/A,N/A
Data Science Intern,N/A,Chandigarh,₹8K – ₹23K/mo (Employer provided),N/A,N/A
Data Scientist / Data Analyst,"Zimmer Biomet
3.6",Gurgaon,N/A,3.6,N/A
Data scientist,N/A,India,₹15L – ₹25L/yr (Employer provided),N/A,N/A
Data Scientist,"KLA Corporation
4.0",Chennai,N/A,4,N/A
Senior Data Scientist,"Hypersonix
4.8",Remote,N/A,4.8,N/A
Data Scientist,"Clarivate
3.6",Karnataka,N/A,3.6,N/A
Data Scientist,"Amgen
4.0",Hyderābād,₹5L – ₹10L/yr (Glassdoor Est.),4,N/A
Data Scientist,Virtusa,Andhra Pradesh,N/A,N/A,N/A
Data Scientist,"Equifax
3.6",Bengaluru,N/A,3.6,N/A
Data Scientist,"TVARIT
4.1",India,N/A,4.1,N/A
Data Analyst,N/A,India,₹5L – ₹8L/yr (Employer provided),N/A,N/A
Sr Specialist Data Scientist,"AT&T
3.4",Bengaluru,N/A,3.4,N/A
Senior Data Scientist,"Arch Systems, LLC
4.2",Remote,N/A,4.2,N/A
Data Scientist (US Value & Access Insights),"Amgen
4.0",Hyderābād,₹5L – ₹10L/yr (Glassdoor Est.),4,N/A
Data Scientist 3-Digital Banking Kotak 811-Regional Sales,"Kotak Mahindra
3.5",Bengaluru,N/A,3.5,N/A
Data Scientist_R&D,"Avathon
3.1",Bengaluru,₹6L – ₹9L/yr (Glassdoor Est.),3.1,N/A
Data Scientist,"Allcargo Logistics
4.0",India,N/A,4,N/A
"Staff Data Scientist (Position located in Bengaluru, India)","KnowBe4
3.8",Bengaluru,N/A,3.8,N/A
AIML - Data Scientist - Hyderabad,"Cognizant
3.6",Chennai,₹5L – ₹9L/yr (Glassdoor Est.),3.6,N/A
Principal Data Scientist (Demand Forecasting),"Texas Instruments
4.3",Bengaluru,₹10L/yr (Glassdoor Est.),4.3,N/A
"Data Scientist, Knowledge management","eBay
3.9",Bengaluru,N/A,3.9,N/A
Senior / Staff Data Scientist,"Resilinc
4.1",Remote,N/A,4.1,N/A
Senior Data Scientist,N/A,Coimbatore,₹13L – ₹18L/yr (Employer provided),N/A,N/A
"Data Scientist II, Payment Risk Machine Learning","Amazon Dev Center India - Hyderabad
3.6",Hyderābād,₹5L – ₹10L/yr (Glassdoor Est.),3.6,N/A
Data Science Trainer,"Certybox
4.8",India,₹250.00 – ₹1.00K/hr (Employer provided),4.8,N/A
AI/ML Engineer - LLM Integration & Reasoning,N/A,Bengaluru,₹4L – ₹12L/yr (Employer provided),N/A,N/A
Senior Data Scientist - Pune,"Globant
3.8",Maharashtra,N/A,3.8,N/A
AI/Data Science/Data Engineering Specialist,"Arch Systems, LLC
4.2",Remote,N/A,4.2,N/A
Data Scientist & Gen AI Consultant(BTP D@S),"SAP
4.2",Gurgaon,N/A,4.2,N/A
Data Scientist Lead,"tiket.com
4.2",Noida,N/A,4.2,N/A
Data Scientist & Gen AI Consultant(BTP D@S),"SAP Group
1.0",Gurgaon,₹5L – ₹8L/yr (Glassdoor Est.),1,N/A
Decision Scientist - Associate,"FedEx AMEA
3.8",Mumbai,₹3L – ₹8L/yr (Glassdoor Est.),3.8,N/A
Data Scientist,"Circle K
3.1",Gurgaon,₹2L – ₹8L/yr (Glassdoor Est.),3.1,N/A
Data Science Trainer,N/A,Bengaluru,₹16K – ₹60K/mo (Employer provided),N/A,N/A
Data Scientist Trainer,N/A,India,₹1L – ₹5L/yr (Employer provided),N/A,N/A
Data Science Engineer,"Vaisesika Consulting
4.7",Remote,N/A,4.6,N/A
CFL Data Scientist,"SUSE
4.0",Bengaluru,₹4L – ₹10L/yr (Glassdoor Est.),4,N/A
Principal Member of technical Staff- AI & Data Engineering,"Athenahealth
4.1",Chennai,₹5L – ₹8L/yr (Glassdoor Est.),4.1,N/A
Data Science Group Manager,"Citi
3.7",Chennai,N/A,3.7,N/A
Python/AI Developer (FastAPI & MongoDB Specialist),N/A,Mohali,₹4L/yr (Employer provided),N/A,N/A
NLP Project Manager,N/A,Coimbatore,₹4L/yr (Employer provided),N/A,N/A
DATA SCIENCE AND AI /ML TRAINER,N/A,Cochin,₹20K – ₹25K/mo (Employer provided),N/A,N/A
Senior Software Engineer,"Optum
3.5",Gurgaon,₹6L – ₹10L/yr (Glassdoor Est.),3.5,N/A
Senior Developer FSM,"Electrolux
4.0",Bengaluru,N/A,4,N/A
"Software Engineer -III, ITC","NIKE
4.0",Karnataka,N/A,4,N/A
Applications Development Sr Programmer Analyst - C12 - CHENNAI,"Citi
3.7",Chennai,₹7L – ₹10L/yr (Glassdoor Est.),3.7,N/A
Full Stack Developer – CRM & AI Integration (On-Site),N/A,Shiliguri,₹40K – ₹70K/mo (Employer provided),N/A,N/A
Senior C++ Developer,N/A,Remote,₹8L – ₹35L/yr (Employer provided),N/A,N/A
"Software Developer 2, Machine Learning","Kinaxis Inc.
4.0",India,N/A,4,N/A
AI Engineer – Client Automation & Agent Development,N/A,India,₹7L/yr (Employer provided),N/A,N/A
"Senior Manager Software Engineering, ITC","NIKE
4.0",Karnataka,N/A,4,N/A
"Senior Software Developer, Machine Learning","Kinaxis Inc.
4.0",India,N/A,4,N/A
"Director Software Engineering, ITC","NIKE
4.0",Karnataka,N/A,4,N/A
"Principal Software Engineer, ITC","NIKE
4.0",Karnataka,N/A,4,N/A
Graphic Designer,N/A,India,₹35K – ₹45K/mo (Employer provided),N/A,N/A
WordPress Theme / PHP Developer (3+ years),N/A,Thiruvananthapuram,₹30K – ₹40K/mo (Employer provided),N/A,N/A
Conversation AI Developer,"Resolink Technologies Private Limited
4.0",Remote,₹10L – ₹40L/yr (Employer provided),4,N/A
Junior AI/ML Developer (Entry-Level) (Experience: 0-2 years),"SwaaS Systems
3.8",Chennai,N/A,3.8,N/A
AI Developer,N/A,Remote,₹60K/mo (Employer provided),N/A,N/A
AI Developer,"DIRO
4.0",Delhi,₹25K – ₹50K/mo (Employer provided),4,N/A
Junior AI/ML Developer (WFH),"Outsource Bigdata
4.1",Remote,N/A,4.1,N/A
Generative AI (GenAI) Developer,N/A,Remote,₹24L/yr (Employer provided),N/A,N/A
Junior Software Developer,N/A,Remote,₹3L/yr (Employer provided),N/A,N/A
AI Developer,"Elfonze Technologies
4.9",Remote,N/A,4.9,N/A
Senior MERN Stack Developer,N/A,Remote,₹40K – ₹45K/mo (Employer provided),N/A,N/A
AI/ML Developer,N/A,Hyderābād,₹11L – ₹35L/yr (Employer provided),N/A,N/A
Full Stack Developer Intern (AI/ML),N/A,Remote,₹5K – ₹10K/mo (Employer provided),N/A,N/A
AI Developer,N/A,Coimbatore,₹25K – ₹60K/mo (Employer provided),N/A,N/A
Python Developer – Generative AI,Mobile Programming India Pvt Ltd,Bengaluru,₹11L – ₹17L/yr (Employer provided),N/A,N/A
AI Developer,"Voxtron Solutions LLP
2.9",Cochin,₹15K – ₹25K/mo (Employer provided),2.9,N/A
AI Application Developer,N/A,Remote,₹3L – ₹8L/yr (Employer provided),N/A,N/A
AI Developer,"ENTHU TECHNOLOGY SOLUTIONS INDIA PVT LTD
3.8",Coimbatore,₹14K – ₹25K/mo (Employer provided),3.8,N/A
"Staff Software Developer, Machine Learning","Kinaxis Inc.
4.0",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),4,N/A
AI Developer (Fresher),"Silent Infotech
4.1",Ahmedabad,₹2L – ₹8L/yr (Glassdoor Est.),3.9,N/A
AI Agent Developer (Langchain),"Diatoz Solutions Private Limited
3.9",India,N/A,3.9,N/A
Python Developer with AI,"Luxoft
3.8",Remote,N/A,3.8,N/A
AI and ML Developer,"White Mastery Systems
3.6",Chennai,₹4L – ₹9L/yr (Employer provided),3.6,N/A
AI Developer - AID45726,"KritiLabs Technologies
2.9",Chennai,N/A,2.9,N/A
Gen AI Developer,Begig,Remote,₹500.00/hr (Employer provided),0,N/A
Gen AI Developer,"Scalex Technology Solutions
4.7",Remote,N/A,4.6,N/A
Full Stack Developer,N/A,Remote,₹7L – ₹9L/yr (Employer provided),N/A,N/A
Generative AI Developer Intern,N/A,Hyderābād,₹15K/mo (Employer provided),N/A,N/A
AI/ML Developer (Fresher),"Openspace Services
4.0",Mumbai,₹3L – ₹5L/yr (Glassdoor Est.),4,N/A
AI Associate and Developer,N/A,Calcutta,N/A,N/A,N/A
AI Developer,"Suffes Com
4.1",Chandigarh,₹3L – ₹7L/yr (Employer provided),4.1,N/A
Junior Software Developer,"The Scalers
3.9",Bengaluru,₹3L – ₹7L/yr (Glassdoor Est.),3.9,N/A
REMOTE (INDIA): AI Prompt Engineer & Curriculum Developer (EdTech),N/A,India,N/A,N/A,N/A
AI Developer,"WTW
3.8",Thāne,₹7L – ₹10L/yr (Glassdoor Est.),3.8,N/A
AI/ML Developer,N/A,Chennai,₹2L/yr (Employer provided),N/A,N/A
AI Developer,"SNS System
4.4",Remote,N/A,4.4,N/A
Technical Project Manager,N/A,Pune,₹16L – ₹20L/yr (Employer provided),N/A,N/A
Agent AI Developer,"NewPage Digital Healthcare Solutions
4.7",Remote,N/A,4.7,N/A
Ai chatbot development intern,N/A,Remote,N/A,N/A,N/A
Prompt Engineer (Generative AI),N/A,Remote,₹30K – ₹50K/mo (Employer provided),N/A,N/A
Gen AI Developer,"Wipro Limited
3.6",Bengaluru,₹6L – ₹7L/yr (Glassdoor Est.),3.6,N/A
Python Developer – AI ChatBot,N/A,India,₹15K – ₹30K/mo (Employer provided),N/A,N/A
AI Developer,"Shamla Tech Solution
3.9",Coimbatore,₹2L – ₹7L/yr (Glassdoor Est.),3.6,N/A
Junior Full Stack Developer,N/A,Remote,N/A,N/A,N/A
Unity Developer,N/A,Remote,₹15K – ₹20K/mo (Employer provided),N/A,N/A
AI Developer,"Softtrix Tech Solutions Private Limited
4.8",Mohali,₹70K – ₹80K/mo (Employer provided),4.8,N/A
AI/ML Lead,"MKS Inc.
3.8",Gurgaon,₹3L – ₹6L/yr (Glassdoor Est.),3.8,N/A
Salesforce Business Analyst,"Kinaxis Inc.
4.0",India,N/A,4,N/A
"AI ML, Gen AI Developer",N/A,Bengaluru,₹2L/yr (Employer provided),N/A,N/A
AI Developer,N/A,Hyderābād,₹6L – ₹8L/yr (Employer provided),N/A,N/A
Python Developer – Agentic AI,N/A,Gurgaon,₹1L/mo (Employer provided),N/A,N/A
Full Stack Developer – AI Integration & Prompt Engineering,N/A,India,₹6L – ₹8L/yr (Employer provided),N/A,N/A
Junior AI Developer,"Webential Technologies Pvt Ltd
3.0",Ahmedabad,₹4L – ₹7L/yr (Glassdoor Est.),3,N/A
AI/ML Developer,N/A,India,₹4L – ₹10L/yr (Employer provided),N/A,N/A
Python AI Developer,"Sunfocus Solutions Pvt Ltd
3.8",Mohali,₹80K/mo (Employer provided),3.8,N/A
Junior Python Developer,"Dehazelabs
3.0",India,₹2L – ₹4L/yr (Employer provided),3,N/A
Agentic AI developer,"Rapidera Technologies Pvt Ltd
3.4",Pune,₹8L – ₹15L/yr (Employer provided),3.4,N/A
Node js developer,N/A,India,₹9L – ₹12L/yr (Employer provided),N/A,N/A
Junior Generative AI Developer,"CIS
1.0",Indore,₹3L – ₹5L/yr (Glassdoor Est.),1,N/A
AI Developer,N/A,India,₹25K – ₹45K/mo (Employer provided),N/A,N/A
AI Developer,"Introlligent
4.0",Chennai,₹3L – ₹7L/yr (Glassdoor Est.),4,N/A
Front End Developer,N/A,Remote,₹4L – ₹6L/yr (Employer provided),N/A,N/A
AI/ML Developer,N/A,Remote,N/A,N/A,N/A
